sensor0,sensor1,diff,time
9,9,0,249038
9,9,0,249039
9,9,0,249050
9,9,0,249051
9,9,0,249053
9,9,0,249064
9,9,0,249065
9,9,0,249067
9,9,0,249078
9,9,0,249079
9,9,0,249080
9,9,0,249082
8,9,-1,249093
8,9,-1,249094
9,9,0,249096
9,9,0,249107
8,8,0,249108
8,8,0,249109
8,8,0,249121
8,8,0,249122
8,8,0,249123
8,8,0,249135
8,8,0,249137
8,8,0,249138
8,8,0,249150
8,9,-1,249151
8,9,-1,249152
9,9,0,249164
9,9,0,249165
9,9,0,249166
8,8,0,249178
8,8,0,249179
8,8,0,249191
8,9,-1,249193
8,9,-1,249194
9,9,0,249195
9,9,0,249207
9,9,0,249208
9,9,0,249209
9,9,0,249221
9,9,0,249222
9,9,0,249223
9,9,0,249234
9,9,0,249236
9,10,-1,249237
9,10,-1,249248
9,10,-1,249249
9,10,-1,249251
9,10,-1,249252
9,9,0,249263
9,9,0,249277
9,9,0,249265
9,9,0,249266
9,9,0,249280
9,9,0,249291
9,9,0,249292
9,9,0,249294
9,10,-1,249305
9,10,-1,249306
9,10,-1,249307
9,9,0,249319
9,9,0,249320
9,9,0,249321
9,9,0,249323
9,9,0,249334
9,9,0,249335
9,9,0,249337
9,10,-1,249348
10,10,0,249349
10,10,0,249350
9,9,0,249362
9,9,0,249363
9,9,0,249364
9,9,0,249376
9,9,0,249378
9,9,0,249377
9,9,0,249379
9,9,0,249391
9,9,0,249392
9,9,0,249393
9,9,0,249405
9,9,0,249406
9,9,0,249407
9,9,0,249419
9,9,0,249420
9,9,0,249421
8,8,0,249432
8,8,0,249434
9,9,0,249435
9,9,0,249436
9,9,0,249448
9,9,0,249449
9,9,0,249450
9,9,0,249461
9,9,0,249463
9,8,1,249464
8,8,0,249475
8,8,0,249476
8,8,0,249478
8,8,0,249479
8,8,0,249490
8,9,-1,249492
9,9,0,249493
9,9,0,249504
9,9,0,249505
9,9,0,249507
9,9,0,249518
9,9,0,249519
9,9,0,249521
9,9,0,249532
8,9,-1,249533
8,9,-1,249534
9,9,0,249536
9,9,0,249547
9,9,0,249548
9,9,0,249550
9,9,0,249561
9,9,0,249562
8,9,-1,249563
8,8,0,249575
8,8,0,249577
8,8,0,249576
8,9,-1,249589
8,9,-1,249590
9,9,0,249591
9,9,0,249592
9,9,0,249604
9,9,0,249605
8,8,0,249606
8,8,0,249618
8,8,0,249619
8,8,0,249620
8,8,0,249632
8,8,0,249633
8,8,0,249634
8,8,0,249646
8,8,0,249647
8,9,-1,249648
9,9,0,249649
9,9,0,249661
9,9,0,249662
9,9,0,249663
9,9,0,249675
9,9,0,249676
9,9,0,249677
9,9,0,249688
9,9,0,249690
9,9,0,249691
9,9,0,249702
9,9,0,249704
9,9,0,249705
9,9,0,249706
8,8,0,249717
8,8,0,249719
8,8,0,249720
8,8,0,249731
8,9,-1,249734
8,8,0,249733
9,9,0,249745
9,9,0,249746
9,9,0,249748
9,9,0,249749
9,9,0,249760
9,8,1,249762
8,8,0,249763
8,8,0,249774
8,8,0,249775
8,8,0,249777
8,8,0,249788
8,8,0,249789
9,9,0,249790
9,9,0,249802
9,9,0,249803
9,9,0,249804
9,9,0,249806
9,9,0,249817
9,8,1,249818
9,8,1,249820
9,8,1,249831
9,8,1,249832
9,9,0,249833
9,9,0,249845
9,9,0,249846
10,9,1,249847
10,9,1,249859
10,9,1,249860
9,9,0,249861
9,9,0,249862
9,9,0,249874
9,9,0,249875
9,9,0,249876
9,9,0,249888
9,9,0,249889
10,10,0,249890
10,10,0,249901
10,10,0,249903
9,9,0,249904
9,9,0,249915
9,9,0,249917
9,9,0,249918
9,9,0,249919
9,9,0,249931
9,9,0,249932
9,9,0,249933
9,9,0,249944
9,9,0,249946
9,9,0,249947
9,9,0,249958
9,9,0,249959
9,9,0,249961
9,9,0,249972
9,9,0,249975
9,9,0,249976
9,9,0,249987
10,9,1,249988
10,9,1,250001
10,9,1,249990
10,9,1,250002
9,9,0,250004
9,9,0,250015
9,9,0,250016
9,9,0,250017
9,8,1,250029
8,8,0,250030
8,8,0,250031
8,9,-1,250033
9,9,0,250044
9,9,0,250045
9,9,0,250046
9,9,0,250058
9,8,1,250059
8,8,0,250060
8,8,0,250072
8,8,0,250073
8,8,0,250074
8,8,0,250086
8,8,0,250087
8,8,0,250088
8,8,0,250101
8,8,0,250102
8,8,0,250089
8,8,0,250103
8,8,0,250115
8,8,0,250116
8,8,0,250117
8,8,0,250128
8,8,0,250130
8,9,-1,250131
9,9,0,250132
9,9,0,250144
9,9,0,250145
9,9,0,250146
9,9,0,250157
9,9,0,250159
9,9,0,250160
9,9,0,250171
9,9,0,250173
9,9,0,250174
9,9,0,250185
9,9,0,250186
9,9,0,250188
9,9,0,250189
9,9,0,250200
9,9,0,250202
9,9,0,250203
9,9,0,250214
9,9,0,250215
9,9,0,250217
9,9,0,250228
9,9,0,250229
9,9,0,250231
9,9,0,250242
9,9,0,250243
9,9,0,250244
9,9,0,250246
8,8,0,250257
8,8,0,250258
8,8,0,250260
8,8,0,250271
8,8,0,250272
8,8,0,250273
8,8,0,250285
9,8,1,250286
9,8,1,250287
9,8,1,250288
9,8,1,250300
9,8,1,250301
9,9,0,250315
8,8,0,250314
9,8,1,250302
9,9,0,250316
9,9,0,250328
10,10,0,250329
10,10,0,250330
10,10,0,250342
10,9,1,250343
9,9,0,250344
9,9,0,250355
9,9,0,250357
9,9,0,250358
9,9,0,250359
9,9,0,250371
9,9,0,250372
9,9,0,250373
9,9,0,250384
9,9,0,250386
9,10,-1,250387
10,10,0,250398
10,10,0,250400
10,10,0,250413
10,10,0,250415
10,10,0,250401
10,10,0,250412
10,9,1,250427
9,9,0,250428
9,9,0,250430
9,9,0,250441
9,9,0,250442
9,9,0,250444
9,8,1,250455
8,8,0,250456
8,8,0,250457
8,8,0,250469
8,8,0,250471
8,8,0,250470
8,8,0,250483
9,8,1,250484
9,8,1,250485
9,8,1,250486
9,8,1,250498
9,8,1,250499
8,8,0,250500
8,8,0,250512
8,8,0,250513
8,8,0,250514
8,8,0,250526
8,8,0,250527
8,8,0,250528
8,8,0,250529
8,8,0,250541
8,8,0,250542
8,8,0,250543
8,8,0,250555
8,8,0,250556
8,8,0,250557
8,8,0,250568
8,9,-1,250570
9,9,0,250571
9,9,0,250584
9,9,0,250582
9,9,0,250585
9,9,0,250586
9,9,0,250597
9,9,0,250599
9,9,0,250600
9,9,0,250611
9,9,0,250613
9,9,0,250614
9,9,0,250625
9,10,-1,250626
9,10,-1,250639
9,10,-1,250628
9,9,0,250640
9,9,0,250642
9,9,0,250643
8,8,0,250654
8,8,0,250655
8,8,0,250657
8,9,-1,250668
8,9,-1,250669
9,9,0,250671
9,9,0,250682
9,10,-1,250683
10,10,0,250684
10,10,0,250696
10,10,0,250697
9,10,-1,250698
9,9,0,250710
9,9,0,250711
9,9,0,250712
9,9,0,250713
9,9,0,250730
9,9,0,250731
10,9,1,250732
10,9,1,250745
10,9,1,250733
10,9,1,250746
9,9,0,250747
9,9,0,250759
9,9,0,250760
9,9,0,250761
9,9,0,250773
9,9,0,250775
9,9,0,250787
9,9,0,250788
10,10,0,250789
10,10,0,250790
10,10,0,250802
10,10,0,250803
9,9,0,250804
9,9,0,250815
9,9,0,250817
9,9,0,250818
8,8,0,250829
8,8,0,250831
8,9,-1,250832
9,9,0,250843
9,9,0,250846
9,9,0,250844
9,9,0,250847
9,8,1,250858
8,8,0,250860
8,8,0,250861
8,9,-1,250872
9,9,0,250873
9,9,0,250875
9,9,0,250886
9,9,0,250887
9,9,0,250889
10,10,0,250900
10,10,0,250901
10,10,0,250902
10,10,0,250914
10,10,0,250915
9,9,0,250916
9,9,0,250918
9,9,0,250929
9,9,0,250930
9,9,0,250931
9,9,0,250943
9,9,0,250957
9,9,0,250945
9,9,0,250944
9,9,0,250958
9,9,0,250959
8,9,-1,250971
8,9,-1,250972
8,9,-1,250973
8,9,-1,250974
9,9,0,250986
9,9,0,250987
9,9,0,251000
9,9,0,250988
9,9,0,251001
9,8,1,251002
8,8,0,251014
8,8,0,251015
8,8,0,251016
7,8,-1,251027
7,8,-1,251029
8,8,0,251030
8,8,0,251031
8,8,0,251043
8,8,0,251045
8,8,0,251044
8,8,0,251056
8,8,0,251058
8,8,0,251059
8,8,0,251070
8,8,0,251071
9,9,0,251073
9,9,0,251074
9,9,0,251085
9,10,-1,251087
10,10,0,251088
10,10,0,251099
10,10,0,251101
10,10,0,251102
9,9,0,251113
9,9,0,251114
9,9,0,251116
9,9,0,251127
9,9,0,251128
9,9,0,251129
9,10,-1,251141
10,10,0,251142
10,10,0,251143
10,10,0,251156
10,10,0,251157
10,10,0,251155
10,10,0,251158
9,9,0,251170
9,9,0,251171
9,9,0,251172
9,9,0,251184
9,9,0,251185
9,9,0,251186
10,9,1,251198
10,9,1,251199
9,9,0,251211
9,9,0,251200
9,9,0,251213
9,8,1,251214
8,8,0,251215
8,8,0,251227
8,8,0,251228
8,8,0,251229
8,8,0,251241
9,8,1,251242
9,8,1,251243
8,8,0,251268
9,8,1,251257
9,8,1,251254
9,8,1,251256
8,8,0,251269
8,8,0,251271
8,8,0,251272
8,8,0,251283
9,9,0,251285
9,9,0,251286
9,9,0,251297
9,9,0,251298
9,9,0,251311
9,9,0,251314
9,9,0,251300
9,9,0,251312
9,9,0,251325
9,9,0,251326
9,9,0,251327
9,9,0,251329
9,9,0,251340
9,9,0,251341
9,9,0,251343
9,9,0,251354
9,9,0,251355
9,9,0,251356
9,8,1,251368
8,8,0,251369
8,8,0,251370
9,9,0,251372
9,9,0,251383
9,9,0,251384
9,9,0,251385
9,9,0,251397
9,9,0,251398
9,9,0,251399
9,9,0,251411
9,9,0,251413
9,9,0,251412
9,9,0,251425
9,9,0,251426
9,9,0,251427
9,9,0,251428
9,9,0,251440
9,9,0,251441
9,9,0,251442
9,9,0,251454
9,9,0,251455
8,9,-1,251456
9,9,0,251468
9,9,0,251469
9,9,0,251470
9,9,0,251481
9,9,0,251483
9,9,0,251484
9,9,0,251485
9,9,0,251497
9,9,0,251498
9,9,0,251513
9,9,0,251512
9,9,0,251499
9,9,0,251510
9,9,0,251525
9,9,0,251527
9,9,0,251528
9,9,0,251539
9,9,0,251541
9,9,0,251542
9,9,0,251553
9,9,0,251554
8,9,-1,251556
8,8,0,251567
8,8,0,251570
8,8,0,251568
8,8,0,251581
8,8,0,251582
8,8,0,251583
8,8,0,251585
8,8,0,251596
8,8,0,251597
8,8,0,251599
8,8,0,251610
8,8,0,251611
8,8,0,251612
8,8,0,251624
9,9,0,251626
9,9,0,251625
9,9,0,251638
9,9,0,251639
8,8,0,251640
8,8,0,251641
8,8,0,251653
8,8,0,251654
8,8,0,251655
8,8,0,251667
8,9,-1,251669
8,8,0,251668
9,9,0,251681
9,9,0,251682
9,9,0,251683
9,9,0,251684
9,9,0,251696
9,9,0,251697
8,8,0,251698
9,9,0,251711
9,9,0,251712
9,9,0,251724
9,9,0,251725
9,9,0,251726
9,9,0,251737
9,9,0,251739
9,9,0,251740
9,9,0,251741
9,9,0,251753
9,9,0,251754
9,9,0,251766
9,9,0,251768
10,10,0,251769
10,10,0,251780
10,10,0,251781
10,10,0,251783
10,10,0,251795
10,10,0,251794
10,9,1,251797
9,9,0,251808
9,9,0,251809
9,9,0,251810
9,9,0,251812
9,9,0,251823
10,9,1,251824
10,10,0,251826
10,10,0,251837
10,10,0,251838
10,9,1,251840
9,9,0,251851
9,9,0,251852
9,9,0,251853
9,9,0,251865
9,9,0,251866
9,9,0,251867
10,10,0,251868
10,10,0,251880
10,10,0,251881
10,10,0,251882
10,10,0,251894
10,10,0,251895
9,9,0,251896
9,9,0,251908
9,9,0,251909
9,9,0,251910
9,9,0,251922
9,9,0,251923
9,9,0,251924
9,9,0,251935
9,9,0,251937
9,9,0,251938
9,9,0,251939
9,9,0,251951
9,9,0,251952
9,9,0,251953
9,9,0,251964
9,9,0,251966
9,10,-1,251967
10,10,0,251978
10,10,0,251980
10,10,0,251981
10,10,0,251993
10,10,0,251992
9,9,0,251995
9,9,0,252006
9,9,0,252007
9,9,0,252009
9,9,0,252010
9,9,0,252021
10,10,0,252022
10,10,0,252024
10,10,0,252035
10,10,0,252036
10,10,0,252038
9,9,0,252049
9,9,0,252050
10,10,0,252063
9,9,0,252051
10,10,0,252064
10,10,0,252065
10,10,0,252077
10,10,0,252078
10,10,0,252079
10,10,0,252091
10,9,1,252092
9,9,0,252093
9,9,0,252094
9,9,0,252106
9,9,0,252120
9,9,0,252107
9,9,0,252108
10,10,0,252121
10,10,0,252122
10,10,0,252134
9,9,0,252135
9,9,0,252136
9,9,0,252147
8,8,0,252150
8,8,0,252151
8,8,0,252163
8,8,0,252164
9,9,0,252165
9,9,0,252176
9,9,0,252178
9,9,0,252179
9,9,0,252190
9,9,0,252192
9,9,0,252193
9,9,0,252204
9,9,0,252205
9,9,0,252207
10,10,0,252221
9,9,0,252208
9,10,-1,252219
10,10,0,252222
10,10,0,252233
10,10,0,252234
10,10,0,252236
9,9,0,252247
9,9,0,252248
9,9,0,252250
9,9,0,252261
9,9,0,252262
9,9,0,252263
9,9,0,252276
9,9,0,252275
9,9,0,252277
9,9,0,252278
9,9,0,252290
9,9,0,252291
9,9,0,252292
8,9,-1,252304
8,9,-1,252305
9,9,0,252306
9,9,0,252318
9,10,-1,252320
9,10,-1,252319
9,10,-1,252332
9,10,-1,252333
9,9,0,252334
9,9,0,252335
8,9,-1,252347
8,8,0,252348
8,8,0,252349
8,9,-1,252362
8,9,-1,252363
8,8,0,252361
9,9,0,252375
9,9,0,252376
9,9,0,252377
9,9,0,252388
9,9,0,252390
9,9,0,252391
9,9,0,252392
9,9,0,252405
9,9,0,252404
9,9,0,252406
10,10,0,252417
10,10,0,252419
10,10,0,252431
10,10,0,252420
10,10,0,252434
10,10,0,252433
10,9,1,252445
9,9,0,252446
9,9,0,252448
9,9,0,252459
9,9,0,252460
9,9,0,252462
10,9,1,252463
10,9,1,252474
10,9,1,252475
10,9,1,252477
10,9,1,252488
10,9,1,252489
10,9,1,252491
10,9,1,252502
10,9,1,252503
10,10,0,252504
10,10,0,252516
10,10,0,252517
10,10,0,252518
10,10,0,252530
10,10,0,252531
10,10,0,252532
10,10,0,252544
10,10,0,252545
10,10,0,252546
10,10,0,252547
10,10,0,252559
10,10,0,252560
10,10,0,252561
10,10,0,252573
10,9,1,252574
9,9,0,252575
9,9,0,252587
9,9,0,252588
9,9,0,252600
9,9,0,252602
9,10,-1,252603
10,10,0,252614
10,10,0,252616
10,10,0,252617
10,10,0,252628
10,10,0,252629
10,10,0,252631
10,10,0,252642
10,10,0,252645
10,10,0,252646
10,10,0,252657
10,10,0,252658
10,10,0,252660
9,10,-1,252671
9,9,0,252672
9,9,0,252674
9,9,0,252685
9,9,0,252686
9,9,0,252687
9,10,-1,252699
9,10,-1,252701
9,10,-1,252700
9,10,-1,252713
10,10,0,252714
10,10,0,252715
10,10,0,252731
10,10,0,252732
10,10,0,252733
9,9,0,252734
9,9,0,252746
9,9,0,252747
9,9,0,252748
9,9,0,252760
9,9,0,252761
9,9,0,252762
9,9,0,252774
9,9,0,252775
9,9,0,252776
8,8,0,252788
8,8,0,252789
8,8,0,252790
8,8,0,252791
8,9,-1,252803
9,9,0,252804
9,10,-1,252817
9,9,0,252805
10,10,0,252818
10,10,0,252819
9,9,0,252830
9,9,0,252832
9,9,0,252833
9,9,0,252844
9,9,0,252846
9,9,0,252847
9,9,0,252848
9,9,0,252859
9,10,-1,252861
10,10,0,252873
10,10,0,252862
10,10,0,252875
10,10,0,252876
10,10,0,252887
10,10,0,252890
10,10,0,252901
10,10,0,252902
10,10,0,252904
10,10,0,252915
10,10,0,252916
10,10,0,252917
9,9,0,252943
10,9,1,252931
10,10,0,252929
10,10,0,252930
9,9,0,252944
9,9,0,252945
9,9,0,252946
9,9,0,252958
9,9,0,252959
10,10,0,252960
10,10,0,252972
10,10,0,252986
10,10,0,252974
10,10,0,252973
10,10,0,252988
10,10,0,253000
10,10,0,253001
10,10,0,253002
10,10,0,253013
10,10,0,253015
10,10,0,253016
9,9,0,253030
9,9,0,253031
9,9,0,253027
9,9,0,253029
9,9,0,253042
9,9,0,253044
9,9,0,253045
10,10,0,253056
10,10,0,253058
10,10,0,253059
10,10,0,253070
10,10,0,253071
10,10,0,253073
10,10,0,253084
10,10,0,253085
10,10,0,253087
10,10,0,253098
9,10,-1,253099
9,10,-1,253100
9,10,-1,253112
9,10,-1,253113
9,10,-1,253114
9,10,-1,253126
9,10,-1,253127
9,9,0,253128
9,9,0,253142
9,9,0,253141
9,9,0,253143
9,9,0,253155
9,9,0,253156
9,9,0,253157
9,9,0,253169
9,10,-1,253170
10,10,0,253171
10,10,0,253182
9,10,-1,253185
10,10,0,253184
9,10,-1,253196
9,10,-1,253198
10,10,0,253199
10,10,0,253200
10,10,0,253212
10,10,0,253213
10,10,0,253214
10,10,0,253225
10,10,0,253227
10,10,0,253228
10,10,0,253239
10,10,0,253241
10,10,0,253242
10,10,0,253253
10,10,0,253254
10,10,0,253256
10,10,0,253267
10,10,0,253268
10,10,0,253270
10,10,0,253281
10,10,0,253282
10,10,0,253283
10,10,0,253295
10,10,0,253296
10,10,0,253297
10,10,0,253309
10,10,0,253310
10,10,0,253311
10,10,0,253323
10,10,0,253324
10,10,0,253325
10,10,0,253336
9,10,-1,253338
9,10,-1,253339
9,10,-1,253340
9,10,-1,253352
10,10,0,253353
10,10,0,253354
9,10,-1,253366
9,9,0,253367
9,9,0,253368
9,9,0,253379
9,9,0,253381
9,9,0,253382
9,9,0,253393
9,9,0,253394
9,9,0,253396
9,9,0,253407
9,9,0,253408
9,9,0,253423
9,9,0,253422
9,9,0,253410
9,9,0,253411
9,9,0,253425
9,9,0,253436
9,9,0,253437
9,9,0,253439
9,9,0,253450
9,9,0,253451
9,9,0,253452
9,9,0,253454
9,9,0,253466
9,9,0,253465
9,9,0,253468
9,9,0,253479
9,9,0,253480
9,9,0,253481
9,9,0,253493
9,9,0,253494
10,10,0,253495
10,10,0,253507
10,10,0,253508
9,9,0,253521
10,9,1,253509
9,9,0,253522
9,9,0,253523
9,9,0,253524
9,9,0,253536
9,9,0,253537
9,9,0,253538
9,9,0,253550
9,9,0,253551
9,9,0,253552
8,9,-1,253579
9,9,0,253567
9,9,0,253565
9,9,0,253564
9,9,0,253566
9,9,0,253581
9,9,0,253593
9,9,0,253594
9,9,0,253595
9,9,0,253606
9,9,0,253608
9,9,0,253609
9,9,0,253620
9,9,0,253622
8,9,-1,253623
8,9,-1,253624
9,9,0,253635
9,9,0,253637
9,9,0,253638
9,9,0,253649
9,9,0,253651
9,9,0,253652
9,9,0,253663
9,9,0,253664
9,9,0,253666
9,9,0,253677
9,10,-1,253678
10,10,0,253680
10,10,0,253681
10,10,0,253692
10,10,0,253693
10,10,0,253695
10,10,0,253706
10,10,0,253707
9,9,0,253709
9,9,0,253720
9,9,0,253721
9,9,0,253722
9,9,0,253734
9,9,0,253735
9,9,0,253736
9,9,0,253748
9,9,0,253749
9,9,0,253750
9,9,0,253751
9,9,0,253763
9,9,0,253764
9,9,0,253765
9,9,0,253777
9,9,0,253778
9,9,0,253779
9,10,-1,253791
9,10,-1,253792
9,10,-1,253793
9,9,0,253805
9,9,0,253806
9,9,0,253807
9,9,0,253808
9,9,0,253820
9,9,0,253821
9,9,0,253822
9,9,0,253834
9,9,0,253835
9,9,0,253836
10,10,0,253847
10,10,0,253849
10,9,1,253850
9,9,0,253861
9,9,0,253863
9,9,0,253864
9,9,0,253865
9,9,0,253876
9,9,0,253878
9,9,0,253879
9,9,0,253890
9,9,0,253892
9,9,0,253893
9,9,0,253904
9,9,0,253905
9,9,0,253907
9,9,0,253918
9,9,0,253919
9,9,0,253921
9,9,0,253922
9,9,0,253933
9,9,0,253934
9,9,0,253936
9,9,0,253947
9,9,0,253948
9,9,0,253950
9,9,0,253961
9,9,0,253962
9,9,0,253963
9,9,0,253975
9,9,0,253976
9,9,0,253977
9,9,0,253979
9,9,0,253990
9,9,0,253992
9,9,0,253991
9,9,0,254004
9,9,0,254005
9,9,0,254006
9,9,0,254018
9,9,0,254019
9,9,0,254020
9,10,-1,254021
9,10,-1,254033
9,10,-1,254034
9,10,-1,254035
9,10,-1,254047
9,9,0,254048
9,9,0,254049
9,9,0,254061
9,9,0,254062
9,9,0,254063
9,9,0,254075
9,9,0,254076
9,9,0,254077
9,9,0,254088
9,8,1,254091
8,8,0,254092
9,9,0,254090
8,8,0,254104
8,8,0,254105
8,8,0,254106
8,8,0,254117
8,9,-1,254119
9,9,0,254120
9,9,0,254131
9,9,0,254132
9,9,0,254134
9,9,0,254145
9,9,0,254146
9,9,0,254148
8,9,-1,254149
9,9,0,254160
9,9,0,254161
9,9,0,254163
10,10,0,254174
10,10,0,254175
10,10,0,254177
10,10,0,254188
10,10,0,254189
10,10,0,254190
9,10,-1,254204
9,10,-1,254202
9,10,-1,254203
9,10,-1,254217
10,10,0,254218
10,10,0,254230
10,10,0,254231
10,10,0,254232
10,10,0,254233
10,10,0,254245
10,10,0,254246
10,10,0,254247
10,10,0,254259
10,10,0,254260
10,10,0,254261
10,10,0,254273
10,10,0,254274
10,10,0,254275
10,10,0,254286
10,10,0,254288
10,10,0,254289
9,9,0,254300
9,9,0,254302
9,9,0,254303
9,9,0,254314
9,9,0,254315
9,9,0,254317
9,9,0,254328
10,10,0,254329
10,10,0,254330
10,10,0,254332
10,10,0,254343
10,10,0,254344
10,10,0,254346
10,10,0,254357
10,10,0,254358
10,10,0,254371
10,10,0,254360
10,10,0,254372
10,10,0,254373
10,10,0,254385
10,10,0,254386
10,10,0,254387
9,9,0,254399
9,9,0,254400
9,9,0,254401
9,9,0,254413
9,9,0,254414
9,10,-1,254415
10,10,0,254416
10,10,0,254428
10,10,0,254429
10,10,0,254430
10,10,0,254442
9,9,0,254443
9,9,0,254444
9,9,0,254455
8,9,-1,254457
8,9,-1,254458
9,9,0,254469
9,9,0,254471
9,9,0,254472
9,9,0,254483
9,9,0,254484
9,9,0,254486
9,9,0,254487
9,9,0,254498
9,9,0,254500
9,9,0,254501
9,9,0,254512
9,9,0,254513
9,9,0,254515
10,9,1,254526
10,9,1,254527
10,9,1,254529
10,9,1,254540
10,9,1,254541
10,9,1,254542
10,9,1,254544
9,9,0,254555
9,9,0,254556
9,9,0,254558
9,9,0,254569
9,9,0,254570
9,9,0,254583
9,9,0,254571
9,9,0,254584
9,9,0,254585
9,9,0,254597
9,9,0,254598
9,9,0,254599
9,9,0,254600
9,9,0,254612
9,9,0,254613
9,9,0,254614
9,9,0,254626
9,9,0,254627
9,9,0,254628
9,9,0,254640
9,9,0,254641
9,9,0,254642
9,9,0,254653
9,9,0,254655
9,9,0,254656
9,9,0,254657
9,9,0,254669
9,9,0,254670
9,9,0,254671
9,9,0,254682
9,9,0,254684
9,9,0,254685
9,9,0,254696
9,9,0,254698
9,10,-1,254699
9,10,-1,254710
10,10,0,254711
10,10,0,254713
10,10,0,254714
10,10,0,254725
10,10,0,254731
10,9,1,254732
9,9,0,254733
9,9,0,254745
9,8,1,254746
8,8,0,254747
8,8,0,254759
9,9,0,254760
9,9,0,254761
9,9,0,254762
9,9,0,254774
9,9,0,254775
9,9,0,254776
9,9,0,254789
9,9,0,254788
9,9,0,254790
9,9,0,254801
9,9,0,254803
9,9,0,254804
9,9,0,254815
9,9,0,254817
9,9,0,254818
9,9,0,254819
9,9,0,254831
9,9,0,254832
9,9,0,254833
9,9,0,254844
9,9,0,254846
8,8,0,254847
8,8,0,254858
8,8,0,254859
8,8,0,254861
8,8,0,254862
8,9,-1,254873
8,9,-1,254875
9,9,0,254876
9,9,0,254888
9,9,0,254887
8,9,-1,254890
8,9,-1,254901
8,9,-1,254902
8,8,0,254904
8,8,0,254915
8,8,0,254916
8,9,-1,254918
8,9,-1,254929
9,9,0,254930
9,9,0,254931
9,9,0,254933
9,9,0,254944
9,9,0,254945
9,9,0,254947
9,9,0,254958
9,9,0,254959
9,9,0,254960
9,9,0,254972
9,9,0,254973
9,9,0,254974
9,9,0,254976
9,9,0,254987
9,9,0,254988
9,9,0,254989
9,9,0,255001
9,9,0,255002
9,9,0,255003
9,9,0,255015
9,9,0,255016
9,9,0,255017
9,9,0,255029
9,9,0,255030
9,9,0,255031
9,9,0,255032
9,9,0,255044
9,9,0,255046
9,9,0,255045
9,8,1,255058
9,8,1,255059
9,8,1,255060
9,8,1,255071
9,9,0,255073
9,9,0,255074
9,9,0,255085
9,9,0,255087
9,9,0,255088
9,9,0,255089
9,9,0,255100
9,9,0,255102
9,9,0,255103
9,9,0,255114
9,9,0,255116
9,9,0,255117
10,10,0,255128
10,10,0,255129
10,10,0,255131
10,10,0,255142
10,10,0,255143
9,10,-1,255145
9,9,0,255146
9,9,0,255157
9,9,0,255158
9,9,0,255160
9,10,-1,255171
9,10,-1,255172
10,10,0,255174
10,10,0,255185
10,10,0,255186
10,10,0,255187
10,10,0,255199
9,9,0,255200
9,9,0,255213
9,9,0,255201
9,9,0,255214
9,9,0,255215
9,9,0,255216
10,10,0,255228
10,10,0,255229
10,10,0,255230
10,9,1,255242
9,9,0,255243
9,9,0,255244
9,9,0,255256
9,9,0,255257
9,9,0,255258
9,9,0,255270
9,9,0,255271
9,9,0,255272
10,10,0,255283
10,10,0,255285
10,10,0,255286
10,10,0,255287
10,9,1,255299
9,9,0,255300
9,9,0,255301
9,9,0,255314
9,9,0,255312
9,9,0,255315
9,9,0,255326
10,9,1,255328
10,10,0,255329
10,10,0,255340
10,10,0,255341
10,10,0,255343
10,9,1,255354
9,9,0,255355
9,9,0,255356
9,10,-1,255358
10,10,0,255369
10,10,0,255370
10,10,0,255372
10,10,0,255383
10,10,0,255384
10,10,0,255386
10,10,0,255397
10,10,0,255398
9,9,0,255399
9,9,0,255411
9,9,0,255413
9,9,0,255412
9,9,0,255425
9,9,0,255426
9,9,0,255427
9,9,0,255439
9,9,0,255440
9,9,0,255441
9,9,0,255442
8,9,-1,255454
8,9,-1,255455
8,9,-1,255456
8,9,-1,255468
8,9,-1,255469
8,9,-1,255470
9,9,0,255482
9,9,0,255483
9,9,0,255484
8,9,-1,255495
8,8,0,255497
8,8,0,255498
8,8,0,255499
8,8,0,255511
8,8,0,255512
9,9,0,255513
9,9,0,255526
9,9,0,255524
9,9,0,255527
9,9,0,255538
9,9,0,255541
9,9,0,255542
9,9,0,255553
10,10,0,255555
10,10,0,255556
10,10,0,255567
10,10,0,255569
10,10,0,255570
10,10,0,255581
10,9,1,255582
10,9,1,255584
9,9,0,255595
9,9,0,255596
9,9,0,255598
9,9,0,255609
9,9,0,255610
9,9,0,255611
9,9,0,255613
9,9,0,255624
9,9,0,255627
9,9,0,255625
9,9,0,255638
9,9,0,255639
9,9,0,255640
9,9,0,255652
9,9,0,255654
9,9,0,255666
9,9,0,255667
9,9,0,255668
9,9,0,255669
9,9,0,255681
9,9,0,255682
9,8,1,255695
9,8,1,255683
9,9,0,255696
9,9,0,255697
9,9,0,255709
10,9,1,255710
10,9,1,255711
10,9,1,255722
10,9,1,255724
10,9,1,255725
9,9,0,255726
9,9,0,255739
9,9,0,255738
9,9,0,255740
9,9,0,255752
9,9,0,255753
9,9,0,255754
10,10,0,255765
10,10,0,255767
10,10,0,255768
10,9,1,255779
9,9,0,255780
9,9,0,255782
9,9,0,255783
9,9,0,255794
9,9,0,255796
9,9,0,255797
9,9,0,255808
10,9,1,255810
10,10,0,255811
10,10,0,255822
10,10,0,255823
10,9,1,255825
9,9,0,255837
9,8,1,255850
9,8,1,255838
9,9,0,255851
9,9,0,255852
9,9,0,255854
9,9,0,255865
9,9,0,255866
9,9,0,255868
9,9,0,255879
9,9,0,255880
9,9,0,255895
